chat template sha256: 7de1c58e208eda46e9c7f86397df37ec49883aeece39fb961e0a6b24088dd3c4
data/sft_v2_eot.jsonl: kept 50758/52273  dropped(too long) 1515 (2.898%)  p50=330 p99=2339 max=3127
liger fused-linear-CE patched into gemma3

Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]
 61%|██████    | 969/1587 [53:09<34:30,  3.35s/it]
 61%|██████    | 970/1587 [53:13<34:00,  3.31s/it]
                                                  

 61%|██████    | 970/1587 [53:13<34:00,  3.31s/it]
 61%|██████    | 971/1587 [53:16<33:34,  3.27s/it]
 61%|██████    | 972/1587 [53:19<33:11,  3.24s/it]
 61%|██████▏   | 973/1587 [53:22<32:48,  3.21s/it]
 61%|██████▏   | 974/1587 [53:25<32:22,  3.17s/it]
 61%|██████▏   | 975/1587 [53:29<33:10,  3.25s/it]
 61%|██████▏   | 976/1587 [53:32<32:25,  3.18s/it]
 62%|██████▏   | 977/1587 [53:35<31:51,  3.13s/it]
 62%|██████▏   | 978/1587 [53:38<31:17,  3.08s/it]
 62%|██████▏   | 979/1587 [53:41<30:50,  3.04s/it]
 62%|██████▏   | 980/1587 [53:44<30:23,  3.00s/it]
                                                  

 62%|██████▏   | 980/1587 [53:44<30:23,  3.00s/it]
 62%|██████▏   | 981/1587 [53:47<31:12,  3.09s/it]
 62%|██████▏   | 982/1587 [53:50<30:30,  3.03s/it]
 62%|██████▏   | 983/1587 [53:52<29:51,  2.97s/it]
 62%|██████▏   | 984/1587 [53:55<29:22,  2.92s/it]
 62%|██████▏   | 985/1587 [53:58<28:55,  2.88s/it]
 62%|██████▏   | 986/1587 [54:01<28:32,  2.85s/it]
 62%|██████▏   | 987/1587 [54:04<28:10,  2.82s/it]
 62%|██████▏   | 988/1587 [54:07<28:54,  2.90s/it]
 62%|██████▏   | 989/1587 [54:09<28:14,  2.83s/it]
 62%|██████▏   | 990/1587 [54:12<27:38,  2.78s/it]
                                                  

 62%|██████▏   | 990/1587 [54:12<27:38,  2.78s/it]
 62%|██████▏   | 991/1587 [54:15<27:08,  2.73s/it]
 63%|██████▎   | 992/1587 [54:17<26:44,  2.70s/it]
 63%|██████▎   | 993/1587 [54:20<26:25,  2.67s/it]
 63%|██████▎   | 994/1587 [54:22<26:01,  2.63s/it]
 63%|██████▎   | 995/1587 [54:25<26:42,  2.71s/it]
 63%|██████▎   | 996/1587 [54:28<25:56,  2.63s/it]
 63%|██████▎   | 997/1587 [54:30<25:16,  2.57s/it]
 63%|██████▎   | 998/1587 [54:33<24:41,  2.52s/it]
 63%|██████▎   | 999/1587 [54:35<24:03,  2.45s/it]
 63%|██████▎   | 1000/1587 [54:38<26:47,  2.74s/it]
                                                   

 63%|██████▎   | 1000/1587 [54:38<26:47,  2.74s/it]
 63%|██████▎   | 1001/1587 [54:45<39:36,  4.05s/it]
 63%|██████▎   | 1002/1587 [54:52<46:35,  4.78s/it]
 63%|██████▎   | 1003/1587 [54:57<48:46,  5.01s/it]
 63%|██████▎   | 1004/1587 [55:02<47:12,  4.86s/it]
 63%|██████▎   | 1005/1587 [55:06<44:09,  4.55s/it]
 63%|██████▎   | 1006/1587 [55:10<42:00,  4.34s/it]
 63%|██████▎   | 1007/1587 [55:13<39:23,  4.08s/it]
 64%|██████▎   | 1008/1587 [55:16<36:12,  3.75s/it]
 64%|██████▎   | 1009/1587 [55:19<34:26,  3.58s/it]
 64%|██████▎   | 1010/1587 [55:22<31:39,  3.29s/it]
                                                   

 64%|██████▎   | 1010/1587 [55:22<31:39,  3.29s/it]
 64%|██████▎   | 1011/1587 [55:24<29:18,  3.05s/it]
 64%|██████▍   | 1012/1587 [55:27<27:23,  2.86s/it]
 64%|██████▍   | 1013/1587 [55:29<26:44,  2.79s/it]
 64%|██████▍   | 1014/1587 [55:33<28:52,  3.02s/it]
 64%|██████▍   | 1015/1587 [55:36<30:12,  3.17s/it]
 64%|██████▍   | 1016/1587 [55:40<31:52,  3.35s/it]
 64%|██████▍   | 1017/1587 [55:44<31:51,  3.35s/it]
 64%|██████▍   | 1018/1587 [55:47<31:40,  3.34s/it]
 64%|██████▍   | 1019/1587 [55:50<31:27,  3.32s/it]
 64%|██████▍   | 1020/1587 [55:53<31:07,  3.29s/it]
                                                   

 64%|██████▍   | 1020/1587 [55:53<31:07,  3.29s/it]
 64%|██████▍   | 1021/1587 [55:57<30:48,  3.27s/it]
 64%|██████▍   | 1022/1587 [56:00<30:29,  3.24s/it]
 64%|██████▍   | 1023/1587 [56:03<31:22,  3.34s/it]
 65%|██████▍   | 1024/1587 [56:06<30:39,  3.27s/it]
 65%|██████▍   | 1025/1587 [56:10<30:01,  3.21s/it]
 65%|██████▍   | 1026/1587 [56:13<29:29,  3.15s/it]
 65%|██████▍   | 1027/1587 [56:16<29:02,  3.11s/it]
 65%|██████▍   | 1028/1587 [56:19<28:42,  3.08s/it]
 65%|██████▍   | 1029/1587 [56:22<28:18,  3.04s/it]
 65%|██████▍   | 1030/1587 [56:25<28:58,  3.12s/it]
                                                   

 65%|██████▍   | 1030/1587 [56:25<28:58,  3.12s/it]
 65%|██████▍   | 1031/1587 [56:28<28:23,  3.06s/it]
 65%|██████▌   | 1032/1587 [56:31<27:55,  3.02s/it]
 65%|██████▌   | 1033/1587 [56:34<27:22,  2.97s/it]
 65%|██████▌   | 1034/1587 [56:36<26:53,  2.92s/it]
 65%|██████▌   | 1035/1587 [56:39<26:32,  2.89s/it]
 65%|██████▌   | 1036/1587 [56:42<26:13,  2.86s/it]
 65%|██████▌   | 1037/1587 [56:45<27:02,  2.95s/it]
 65%|██████▌   | 1038/1587 [56:48<26:20,  2.88s/it]
 65%|██████▌   | 1039/1587 [56:51<25:46,  2.82s/it]
 66%|██████▌   | 1040/1587 [56:53<25:22,  2.78s/it]
                                                   

 66%|██████▌   | 1040/1587 [56:53<25:22,  2.78s/it]
 66%|██████▌   | 1041/1587 [56:56<25:01,  2.75s/it]
 66%|██████▌   | 1042/1587 [56:59<24:38,  2.71s/it]
 66%|██████▌   | 1043/1587 [57:01<24:17,  2.68s/it]
 66%|██████▌   | 1044/1587 [57:04<25:00,  2.76s/it]
 66%|██████▌   | 1045/1587 [57:07<24:13,  2.68s/it]
 66%|██████▌   | 1046/1587 [57:09<23:33,  2.61s/it]
 66%|██████▌   | 1047/1587 [57:11<23:00,  2.56s/it]
 66%|██████▌   | 1048/1587 [57:14<22:30,  2.51s/it]
 66%|██████▌   | 1049/1587 [57:17<23:37,  2.63s/it]
 66%|██████▌   | 1050/1587 [57:20<25:38,  2.87s/it]
                                                   

 66%|██████▌   | 1050/1587 [57:20<25:38,  2.87s/it]
 66%|██████▌   | 1051/1587 [57:27<36:46,  4.12s/it]
 66%|██████▋   | 1052/1587 [57:33<41:59,  4.71s/it]
 66%|██████▋   | 1053/1587 [57:39<45:35,  5.12s/it]
 66%|██████▋   | 1054/1587 [57:44<45:15,  5.10s/it]
 66%|██████▋   | 1055/1587 [57:49<43:04,  4.86s/it]
 67%|██████▋   | 1056/1587 [57:52<39:14,  4.43s/it]
 67%|██████▋   | 1057/1587 [57:56<37:19,  4.23s/it]
 67%|██████▋   | 1058/1587 [57:59<35:24,  4.02s/it]
 67%|██████▋   | 1059/1587 [58:02<32:15,  3.67s/it]
 67%|██████▋   | 1060/1587 [58:05<29:33,  3.37s/it]
                                                   

 67%|██████▋   | 1060/1587 [58:05<29:33,  3.37s/it]
 67%|██████▋   | 1061/1587 [58:07<27:21,  3.12s/it]
 67%|██████▋   | 1062/1587 [58:10<25:34,  2.92s/it]
 67%|██████▋   | 1063/1587 [58:12<24:12,  2.77s/it]
 67%|██████▋   | 1064/1587 [58:16<26:29,  3.04s/it]
 67%|██████▋   | 1065/1587 [58:20<27:35,  3.17s/it]
 67%|██████▋   | 1066/1587 [58:23<28:08,  3.24s/it]
 67%|██████▋   | 1067/1587 [58:26<28:25,  3.28s/it]
 67%|██████▋   | 1068/1587 [58:30<28:28,  3.29s/it]
 67%|██████▋   | 1069/1587 [58:33<28:20,  3.28s/it]
 67%|██████▋   | 1070/1587 [58:36<28:06,  3.26s/it]
                                                   

 67%|██████▋   | 1070/1587 [58:36<28:06,  3.26s/it]
 67%|██████▋   | 1071/1587 [58:40<28:57,  3.37s/it]
 68%|██████▊   | 1072/1587 [58:43<28:21,  3.30s/it]
 68%|██████▊   | 1073/1587 [58:46<27:51,  3.25s/it]
 68%|██████▊   | 1074/1587 [58:49<27:25,  3.21s/it]
 68%|██████▊   | 1075/1587 [58:52<26:58,  3.16s/it]
 68%|██████▊   | 1076/1587 [58:55<26:33,  3.12s/it]
 68%|██████▊   | 1077/1587 [58:58<26:11,  3.08s/it]
 68%|██████▊   | 1078/1587 [59:02<26:50,  3.16s/it]
 68%|██████▊   | 1079/1587 [59:04<26:12,  3.10s/it]
 68%|██████▊   | 1080/1587 [59:07<25:43,  3.04s/it]
                                                   

 68%|██████▊   | 1080/1587 [59:07<25:43,  3.04s/it]
 68%|██████▊   | 1081/1587 [59:10<25:16,  3.00s/it]
 68%|██████▊   | 1082/1587 [59:13<24:55,  2.96s/it]
 68%|██████▊   | 1083/1587 [59:16<24:32,  2.92s/it]
 68%|██████▊   | 1084/1587 [59:19<24:11,  2.89s/it]
 68%|██████▊   | 1085/1587 [59:22<24:46,  2.96s/it]
 68%|██████▊   | 1086/1587 [59:25<24:11,  2.90s/it]
 68%|██████▊   | 1087/1587 [59:27<23:43,  2.85s/it]
 69%|██████▊   | 1088/1587 [59:30<23:16,  2.80s/it]
 69%|██████▊   | 1089/1587 [59:33<22:54,  2.76s/it]
 69%|██████▊   | 1090/1587 [59:35<22:35,  2.73s/it]
                                                   

 69%|██████▊   | 1090/1587 [59:35<22:35,  2.73s/it]
 69%|██████▊   | 1091/1587 [59:38<22:17,  2.70s/it]
 69%|██████▉   | 1092/1587 [59:41<23:03,  2.79s/it]
 69%|██████▉   | 1093/1587 [59:44<22:28,  2.73s/it]
 69%|██████▉   | 1094/1587 [59:46<22:01,  2.68s/it]
 69%|██████▉   | 1095/1587 [59:49<21:32,  2.63s/it]
 69%|██████▉   | 1096/1587 [59:51<21:07,  2.58s/it]
 69%|██████▉   | 1097/1587 [59:54<20:42,  2.54s/it]
 69%|██████▉   | 1098/1587 [59:56<20:17,  2.49s/it]
 69%|██████▉   | 1099/1587 [59:59<21:35,  2.66s/it]
 69%|██████▉   | 1100/1587 [1:00:02<23:21,  2.88s/it]
                                                     

 69%|██████▉   | 1100/1587 [1:00:02<23:21,  2.88s/it]
 69%|██████▉   | 1101/1587 [1:00:09<33:08,  4.09s/it]
 69%|██████▉   | 1102/1587 [1:00:15<37:26,  4.63s/it]
 70%|██████▉   | 1103/1587 [1:00:20<38:45,  4.81s/it]
 70%|██████▉   | 1104/1587 [1:00:25<36:55,  4.59s/it]
 70%|██████▉   | 1105/1587 [1:00:28<34:21,  4.28s/it]
 70%|██████▉   | 1106/1587 [1:00:32<33:34,  4.19s/it]
 70%|██████▉   | 1107/1587 [1:00:35<30:53,  3.86s/it]
 70%|██████▉   | 1108/1587 [1:00:38<28:10,  3.53s/it]
 70%|██████▉   | 1109/1587 [1:00:41<25:54,  3.25s/it]
 70%|██████▉   | 1110/1587 [1:00:43<24:04,  3.03s/it]
                                                     

 70%|██████▉   | 1110/1587 [1:00:43<24:04,  3.03s/it]
 70%|███████   | 1111/1587 [1:00:45<22:37,  2.85s/it]
 70%|███████   | 1112/1587 [1:00:48<21:29,  2.71s/it]
 70%|███████   | 1113/1587 [1:00:51<22:15,  2.82s/it]
 70%|███████   | 1114/1587 [1:00:54<23:50,  3.02s/it]
 70%|███████   | 1115/1587 [1:00:58<24:47,  3.15s/it]
 70%|███████   | 1116/1587 [1:01:01<25:18,  3.22s/it]
 70%|███████   | 1117/1587 [1:01:05<25:32,  3.26s/it]
 70%|███████   | 1118/1587 [1:01:08<25:35,  3.27s/it]
 71%|███████   | 1119/1587 [1:01:12<26:35,  3.41s/it]
 71%|███████   | 1120/1587 [1:01:15<26:05,  3.35s/it]
                                                     

 71%|███████   | 1120/1587 [1:01:15<26:05,  3.35s/it]
 71%|███████   | 1121/1587 [1:01:18<25:45,  3.32s/it]
 71%|███████   | 1122/1587 [1:01:21<25:21,  3.27s/it]
 71%|███████   | 1123/1587 [1:01:24<24:57,  3.23s/it]
 71%|███████   | 1124/1587 [1:01:27<24:35,  3.19s/it]
 71%|███████   | 1125/1587 [1:01:31<24:27,  3.18s/it]
 71%|███████   | 1126/1587 [1:01:34<24:10,  3.15s/it]
 71%|███████   | 1127/1587 [1:01:37<24:44,  3.23s/it]
 71%|███████   | 1128/1587 [1:01:40<24:06,  3.15s/it]
 71%|███████   | 1129/1587 [1:01:43<23:36,  3.09s/it]
 71%|███████   | 1130/1587 [1:01:46<23:09,  3.04s/it]
                                                     

 71%|███████   | 1130/1587 [1:01:46<23:09,  3.04s/it]
 71%|███████▏  | 1131/1587 [1:01:49<22:47,  3.00s/it]
 71%|███████▏  | 1132/1587 [1:01:52<22:28,  2.96s/it]
 71%|███████▏  | 1133/1587 [1:01:55<23:07,  3.06s/it]
 71%|███████▏  | 1134/1587 [1:01:58<22:32,  2.99s/it]
 72%|███████▏  | 1135/1587 [1:02:01<22:01,  2.92s/it]
 72%|███████▏  | 1136/1587 [1:02:03<21:38,  2.88s/it]
 72%|███████▏  | 1137/1587 [1:02:06<21:17,  2.84s/it]
 72%|███████▏  | 1138/1587 [1:02:09<20:58,  2.80s/it]
 72%|███████▏  | 1139/1587 [1:02:12<20:41,  2.77s/it]
 72%|███████▏  | 1140/1587 [1:02:15<21:17,  2.86s/it]
                                                     

 72%|███████▏  | 1140/1587 [1:02:15<21:17,  2.86s/it]
 72%|███████▏  | 1141/1587 [1:02:17<20:44,  2.79s/it]
 72%|███████▏  | 1142/1587 [1:02:20<20:19,  2.74s/it]
 72%|███████▏  | 1143/1587 [1:02:22<19:54,  2.69s/it]
 72%|███████▏  | 1144/1587 [1:02:25<19:32,  2.65s/it]
 72%|███████▏  | 1145/1587 [1:02:28<19:12,  2.61s/it]
 72%|███████▏  | 1146/1587 [1:02:30<18:54,  2.57s/it]
 72%|███████▏  | 1147/1587 [1:02:33<19:24,  2.65s/it]
 72%|███████▏  | 1148/1587 [1:02:35<18:47,  2.57s/it]
 72%|███████▏  | 1149/1587 [1:02:38<19:30,  2.67s/it]
 72%|███████▏  | 1150/1587 [1:02:41<20:54,  2.87s/it]
                                                     

 72%|███████▏  | 1150/1587 [1:02:41<20:54,  2.87s/it]
 73%|███████▎  | 1151/1587 [1:02:48<29:40,  4.08s/it]
 73%|███████▎  | 1152/1587 [1:02:54<33:54,  4.68s/it]
 73%|███████▎  | 1153/1587 [1:03:00<36:14,  5.01s/it]
 73%|███████▎  | 1154/1587 [1:03:05<36:45,  5.09s/it]
 73%|███████▎  | 1155/1587 [1:03:10<34:58,  4.86s/it]
 73%|███████▎  | 1156/1587 [1:03:14<32:50,  4.57s/it]
 73%|███████▎  | 1157/1587 [1:03:18<31:11,  4.35s/it]
 73%|███████▎  | 1158/1587 [1:03:21<28:36,  4.00s/it]
 73%|███████▎  | 1159/1587 [1:03:24<26:07,  3.66s/it]
 73%|███████▎  | 1160/1587 [1:03:26<23:56,  3.36s/it]
                                                     

 73%|███████▎  | 1160/1587 [1:03:26<23:56,  3.36s/it]
 73%|███████▎  | 1161/1587 [1:03:29<22:59,  3.24s/it]
 73%|███████▎  | 1162/1587 [1:03:32<21:14,  3.00s/it]
 73%|███████▎  | 1163/1587 [1:03:34<19:52,  2.81s/it]
 73%|███████▎  | 1164/1587 [1:03:37<20:08,  2.86s/it]
 73%|███████▎  | 1165/1587 [1:03:41<21:30,  3.06s/it]
 73%|███████▎  | 1166/1587 [1:03:44<22:17,  3.18s/it]
 74%|███████▎  | 1167/1587 [1:03:47<22:39,  3.24s/it]
 74%|███████▎  | 1168/1587 [1:03:51<23:36,  3.38s/it]
 74%|███████▎  | 1169/1587 [1:03:54<23:20,  3.35s/it]
 74%|███████▎  | 1170/1587 [1:03:58<23:03,  3.32s/it]
                                                     

 74%|███████▎  | 1170/1587 [1:03:58<23:03,  3.32s/it]
 74%|███████▍  | 1171/1587 [1:04:01<22:46,  3.28s/it]
 74%|███████▍  | 1172/1587 [1:04:04<22:26,  3.25s/it]
 74%|███████▍  | 1173/1587 [1:04:07<22:10,  3.21s/it]
 74%|███████▍  | 1174/1587 [1:04:10<21:53,  3.18s/it]
 74%|███████▍  | 1175/1587 [1:04:14<22:24,  3.26s/it]
 74%|███████▍  | 1176/1587 [1:04:17<21:52,  3.19s/it]
 74%|███████▍  | 1177/1587 [1:04:20<21:28,  3.14s/it]
 74%|███████▍  | 1178/1587 [1:04:23<21:02,  3.09s/it]
 74%|███████▍  | 1179/1587 [1:04:26<20:42,  3.04s/it]
 74%|███████▍  | 1180/1587 [1:04:29<20:24,  3.01s/it]
                                                     

 74%|███████▍  | 1180/1587 [1:04:29<20:24,  3.01s/it]
 74%|███████▍  | 1181/1587 [1:04:32<20:54,  3.09s/it]
 74%|███████▍  | 1182/1587 [1:04:35<20:22,  3.02s/it]
 75%|███████▍  | 1183/1587 [1:04:37<19:55,  2.96s/it]
 75%|███████▍  | 1184/1587 [1:04:40<19:35,  2.92s/it]
 75%|███████▍  | 1185/1587 [1:04:43<19:16,  2.88s/it]
 75%|███████▍  | 1186/1587 [1:04:46<18:58,  2.84s/it]
 75%|███████▍  | 1187/1587 [1:04:49<18:42,  2.81s/it]
 75%|███████▍  | 1188/1587 [1:04:52<19:18,  2.90s/it]
 75%|███████▍  | 1189/1587 [1:04:54<18:49,  2.84s/it]
 75%|███████▍  | 1190/1587 [1:04:57<18:25,  2.79s/it]
                                                     

 75%|███████▍  | 1190/1587 [1:04:57<18:25,  2.79s/it]
 75%|███████▌  | 1191/1587 [1:05:00<18:06,  2.74s/it]
 75%|███████▌  | 1192/1587 [1:05:02<17:45,  2.70s/it]
 75%|███████▌  | 1193/1587 [1:05:05<17:27,  2.66s/it]
 75%|███████▌  | 1194/1587 [1:05:07<17:09,  2.62s/it]
 75%|███████▌  | 1195/1587 [1:05:10<17:36,  2.70s/it]
 75%|███████▌  | 1196/1587 [1:05:13<17:10,  2.63s/it]
 75%|███████▌  | 1197/1587 [1:05:15<16:40,  2.57s/it]
 75%|███████▌  | 1198/1587 [1:05:18<16:16,  2.51s/it]
 76%|███████▌  | 1199/1587 [1:05:20<16:29,  2.55s/it]
 76%|███████▌  | 1200/1587 [1:05:23<17:56,  2.78s/it]
                                                     

 76%|███████▌  | 1200/1587 [1:05:24<17:56,  2.78s/it]
 76%|███████▌  | 1201/1587 [1:05:30<25:21,  3.94s/it]
 76%|███████▌  | 1202/1587 [1:05:37<30:05,  4.69s/it]
 76%|███████▌  | 1203/1587 [1:05:42<31:30,  4.92s/it]
 76%|███████▌  | 1204/1587 [1:05:47<30:41,  4.81s/it]
 76%|███████▌  | 1205/1587 [1:05:50<27:58,  4.39s/it]
 76%|███████▌  | 1206/1587 [1:05:54<27:02,  4.26s/it]
 76%|███████▌  | 1207/1587 [1:05:57<24:56,  3.94s/it]
 76%|███████▌  | 1208/1587 [1:06:00<22:50,  3.62s/it]
 76%|███████▌  | 1209/1587 [1:06:03<21:45,  3.45s/it]
 76%|███████▌  | 1210/1587 [1:06:06<19:56,  3.17s/it]
                                                     

 76%|███████▌  | 1210/1587 [1:06:06<19:56,  3.17s/it]
 76%|███████▋  | 1211/1587 [1:06:08<18:32,  2.96s/it]
 76%|███████▋  | 1212/1587 [1:06:10<17:27,  2.79s/it]
 76%|███████▋  | 1213/1587 [1:06:13<16:37,  2.67s/it]
 76%|███████▋  | 1214/1587 [1:06:16<17:07,  2.75s/it]
 77%|███████▋  | 1215/1587 [1:06:20<19:10,  3.09s/it]
 77%|███████▋  | 1216/1587 [1:06:23<19:45,  3.19s/it]
 77%|███████▋  | 1217/1587 [1:06:26<20:01,  3.25s/it]
 77%|███████▋  | 1218/1587 [1:06:30<20:05,  3.27s/it]
 77%|███████▋  | 1219/1587 [1:06:33<20:03,  3.27s/it]
 77%|███████▋  | 1220/1587 [1:06:36<19:59,  3.27s/it]
                                                     

 77%|███████▋  | 1220/1587 [1:06:36<19:59,  3.27s/it]
 77%|███████▋  | 1221/1587 [1:06:40<19:49,  3.25s/it]
 77%|███████▋  | 1222/1587 [1:06:43<20:17,  3.34s/it]
 77%|███████▋  | 1223/1587 [1:06:46<19:51,  3.27s/it]
 77%|███████▋  | 1224/1587 [1:06:49<19:29,  3.22s/it]
 77%|███████▋  | 1225/1587 [1:06:52<19:11,  3.18s/it]
 77%|███████▋  | 1226/1587 [1:06:55<18:53,  3.14s/it]
 77%|███████▋  | 1227/1587 [1:06:58<18:39,  3.11s/it]
 77%|███████▋  | 1228/1587 [1:07:01<18:24,  3.08s/it]
 77%|███████▋  | 1229/1587 [1:07:05<18:49,  3.16s/it]
 78%|███████▊  | 1230/1587 [1:07:08<18:22,  3.09s/it]
                                                     

 78%|███████▊  | 1230/1587 [1:07:08<18:22,  3.09s/it]
 78%|███████▊  | 1231/1587 [1:07:11<18:00,  3.03s/it]
 78%|███████▊  | 1232/1587 [1:07:14<17:42,  2.99s/it]
 78%|███████▊  | 1233/1587 [1:07:16<17:24,  2.95s/it]
 78%|███████▊  | 1234/1587 [1:07:19<17:11,  2.92s/it]
 78%|███████▊  | 1235/1587 [1:07:22<16:54,  2.88s/it]
 78%|███████▊  | 1236/1587 [1:07:25<17:21,  2.97s/it]
 78%|███████▊  | 1237/1587 [1:07:28<16:55,  2.90s/it]
 78%|███████▊  | 1238/1587 [1:07:31<16:35,  2.85s/it]
 78%|███████▊  | 1239/1587 [1:07:33<16:14,  2.80s/it]
 78%|███████▊  | 1240/1587 [1:07:36<15:57,  2.76s/it]
                                                     

 78%|███████▊  | 1240/1587 [1:07:36<15:57,  2.76s/it]
 78%|███████▊  | 1241/1587 [1:07:39<15:41,  2.72s/it]
 78%|███████▊  | 1242/1587 [1:07:41<15:27,  2.69s/it]
 78%|███████▊  | 1243/1587 [1:07:44<15:53,  2.77s/it]
 78%|███████▊  | 1244/1587 [1:07:47<15:26,  2.70s/it]
 78%|███████▊  | 1245/1587 [1:07:49<15:03,  2.64s/it]
 79%|███████▊  | 1246/1587 [1:07:52<14:44,  2.59s/it]
 79%|███████▊  | 1247/1587 [1:07:54<14:25,  2.54s/it]
 79%|███████▊  | 1248/1587 [1:07:57<14:06,  2.50s/it]
 79%|███████▊  | 1249/1587 [1:08:00<14:54,  2.65s/it]
 79%|███████▉  | 1250/1587 [1:08:03<16:01,  2.85s/it]
                                                     

 79%|███████▉  | 1250/1587 [1:08:03<16:01,  2.85s/it]
 79%|███████▉  | 1251/1587 [1:08:09<22:09,  3.96s/it]
 79%|███████▉  | 1252/1587 [1:08:16<25:56,  4.65s/it]
 79%|███████▉  | 1253/1587 [1:08:21<27:40,  4.97s/it]
 79%|███████▉  | 1254/1587 [1:08:26<27:10,  4.90s/it]
 79%|███████▉  | 1255/1587 [1:08:30<25:24,  4.59s/it]
 79%|███████▉  | 1256/1587 [1:08:34<24:25,  4.43s/it]
 79%|███████▉  | 1257/1587 [1:08:37<22:06,  4.02s/it]
 79%|███████▉  | 1258/1587 [1:08:40<19:56,  3.64s/it]
 79%|███████▉  | 1259/1587 [1:08:43<18:15,  3.34s/it]
 79%|███████▉  | 1260/1587 [1:08:45<16:51,  3.09s/it]
                                                     

 79%|███████▉  | 1260/1587 [1:08:45<16:51,  3.09s/it]
 79%|███████▉  | 1261/1587 [1:08:48<15:47,  2.91s/it]
 80%|███████▉  | 1262/1587 [1:08:50<14:51,  2.74s/it]
 80%|███████▉  | 1263/1587 [1:08:54<16:16,  3.01s/it]
 80%|███████▉  | 1264/1587 [1:08:57<16:59,  3.16s/it]
 80%|███████▉  | 1265/1587 [1:09:00<17:22,  3.24s/it]
 80%|███████▉  | 1266/1587 [1:09:04<17:31,  3.28s/it]
 80%|███████▉  | 1267/1587 [1:09:07<17:34,  3.29s/it]
 80%|███████▉  | 1268/1587 [1:09:10<17:29,  3.29s/it]
 80%|███████▉  | 1269/1587 [1:09:14<17:22,  3.28s/it]
 80%|████████  | 1270/1587 [1:09:17<17:46,  3.36s/it]
                                                     

 80%|████████  | 1270/1587 [1:09:17<17:46,  3.36s/it]
 80%|████████  | 1271/1587 [1:09:20<17:25,  3.31s/it]
 80%|████████  | 1272/1587 [1:09:24<17:02,  3.25s/it]
 80%|████████  | 1273/1587 [1:09:27<16:44,  3.20s/it]
 80%|████████  | 1274/1587 [1:09:30<16:26,  3.15s/it]
 80%|████████  | 1275/1587 [1:09:33<16:10,  3.11s/it]
 80%|████████  | 1276/1587 [1:09:36<15:57,  3.08s/it]
 80%|████████  | 1277/1587 [1:09:39<16:20,  3.16s/it]
 81%|████████  | 1278/1587 [1:09:42<15:57,  3.10s/it]
 81%|████████  | 1279/1587 [1:09:45<15:37,  3.04s/it]
 81%|████████  | 1280/1587 [1:09:48<15:20,  3.00s/it]
                                                     

 81%|████████  | 1280/1587 [1:09:48<15:20,  3.00s/it]
 81%|████████  | 1281/1587 [1:09:51<15:06,  2.96s/it]
 81%|████████  | 1282/1587 [1:09:54<14:50,  2.92s/it]
 81%|████████  | 1283/1587 [1:09:56<14:36,  2.88s/it]
 81%|████████  | 1284/1587 [1:09:59<15:00,  2.97s/it]
 81%|████████  | 1285/1587 [1:10:02<14:38,  2.91s/it]
 81%|████████  | 1286/1587 [1:10:05<14:19,  2.86s/it]
 81%|████████  | 1287/1587 [1:10:08<14:04,  2.81s/it]
 81%|████████  | 1288/1587 [1:10:10<13:51,  2.78s/it]
 81%|████████  | 1289/1587 [1:10:13<13:39,  2.75s/it]
 81%|████████▏ | 1290/1587 [1:10:16<13:26,  2.72s/it]
                                                     

 81%|████████▏ | 1290/1587 [1:10:16<13:26,  2.72s/it]
 81%|████████▏ | 1291/1587 [1:10:19<13:49,  2.80s/it]
 81%|████████▏ | 1292/1587 [1:10:21<13:27,  2.74s/it]
 81%|████████▏ | 1293/1587 [1:10:24<13:08,  2.68s/it]
 82%|████████▏ | 1294/1587 [1:10:26<12:51,  2.63s/it]
 82%|████████▏ | 1295/1587 [1:10:29<12:36,  2.59s/it]
 82%|████████▏ | 1296/1587 [1:10:31<12:22,  2.55s/it]
 82%|████████▏ | 1297/1587 [1:10:34<12:39,  2.62s/it]
 82%|████████▏ | 1298/1587 [1:10:36<12:15,  2.54s/it]
 82%|████████▏ | 1299/1587 [1:10:39<12:17,  2.56s/it]
 82%|████████▏ | 1300/1587 [1:10:42<13:19,  2.79s/it]
                                                     

 82%|████████▏ | 1300/1587 [1:10:42<13:19,  2.79s/it]
 82%|████████▏ | 1301/1587 [1:10:49<18:39,  3.92s/it]
 82%|████████▏ | 1302/1587 [1:10:55<21:52,  4.61s/it]
 82%|████████▏ | 1303/1587 [1:11:01<23:34,  4.98s/it]
 82%|████████▏ | 1304/1587 [1:11:06<23:33,  4.99s/it]
 82%|████████▏ | 1305/1587 [1:11:10<21:34,  4.59s/it]
 82%|████████▏ | 1306/1587 [1:11:14<20:27,  4.37s/it]
 82%|████████▏ | 1307/1587 [1:11:17<18:54,  4.05s/it]
 82%|████████▏ | 1308/1587 [1:11:20<17:21,  3.73s/it]
 82%|████████▏ | 1309/1587 [1:11:23<15:50,  3.42s/it]
 83%|████████▎ | 1310/1587 [1:11:25<14:36,  3.17s/it]
                                                     

 83%|████████▎ | 1310/1587 [1:11:25<14:36,  3.17s/it]
 83%|████████▎ | 1311/1587 [1:11:28<14:07,  3.07s/it]
 83%|████████▎ | 1312/1587 [1:11:30<13:10,  2.87s/it]
